train_loss,kappa_scores_mean,maes_mean,validation_loss_tr,kappa_tr,mae_tr,validation_loss_cc,kappa_cc,mae_cc,validation_loss_lr,kappa_lr,mae_lr,validation_loss_gra,kappa_gra,mae_gra
"[2.37221588590752, 2.0120633414059914, 2.2401978608586224, 3.274316968922811]",0.0,1.7582085,1.2961762567553698,0.0,2.0609891,1.2461372028498672,0.0,1.9061339,0.7757025201791163,0.0,1.470777,0.8756620003093815,0.0,1.5949342
"[0.990037235432135, 0.7881290967591927, 0.8193364274974312, 1.1931520352321388]",0.0013090310443274744,1.1666591,0.6579497503814863,0.0,1.3558393,0.6057185460753979,0.005005523978391047,1.2914325,0.43716837939165615,0.00023060019891885108,0.9737045,0.4101351524329441,0.0,1.0456601
"[0.7820202151143463, 0.5445231741798884, 0.5928011580391906, 0.7903525020018238]",0.0042982042112741925,1.0212245,0.4023865060971015,0.0020859419278995706,0.93278474,0.4378267552918284,0.014046371151065551,1.0326527,0.39613863909384356,-0.0014004319713696312,1.0386949,0.4194646494796482,0.0024609357375012797,1.0807657
"[0.7323865530047087, 0.49689898712888403, 0.5244997928685448, 0.7071981390914199]",0.07432705126107625,1.0054519,0.34986406706049394,0.0028183559154754123,0.8156848,0.43590595944386124,0.07240884657849744,1.0566632,0.3662252810112619,0.21988911436389835,1.010197,0.4909090555972557,0.002191888186433788,1.1392628
"[0.6650953227732362, 0.4721327692396607, 0.49133132111231015, 0.6844785411827554]",0.12548909761851332,0.9748353,0.28256955337822287,0.14470313050675698,0.84338933,0.42249410001827953,0.05197565455312192,1.0486697,0.3478081879841923,0.23299151125692752,0.9691712,0.40269237705817457,0.07228609415724685,1.0381107
"[0.516369266328984, 0.4025327694556115, 0.4511856879187648, 0.632270839497211]",0.18451596163557474,0.9300107,0.28196028790596733,0.15909382888372703,0.809897,0.3664044701037876,0.08854895765001414,0.9655161,0.31406899745643047,0.3262682789118586,0.9196619,0.3941509954665523,0.16415278109669917,1.0249677
"[0.45126836269267245, 0.3602071187549731, 0.40518512676828117, 0.5637569318726274]",0.25746278904178865,0.9264151,0.28350706558440913,0.1648584171803027,0.79789925,0.35595466929817005,0.15022235415648544,0.9573547,0.30129339525068616,0.37170477729224827,0.9005891,0.42855820600047884,0.3430656075381181,1.0498171
"[0.4199872694467979, 0.3406121237726382, 0.38939745357074357, 0.5081517773285544]",0.297040665227398,0.9282701,0.2614176274751717,0.22709398383922896,0.7682503,0.3433471744398509,0.2861985590792372,0.94509935,0.30667376940740365,0.3641954394576762,0.9112627,0.4658341775555686,0.3106746785334499,1.088468
"[0.3898560673479361, 0.3229813211055691, 0.3631748717482971, 0.4648006324822321]",0.3275918566171004,0.9181284,0.2475254137044291,0.25810346370283155,0.744727,0.33120678800639297,0.3209965057702593,0.92396,0.31708481117573883,0.3994608216879232,0.9244303,0.4751984119901604,0.3318066353073875,1.0793961
"[0.37476093816324585, 0.31565290932372714, 0.34655277259692724, 0.4372504725592406]",0.27131959699190833,0.99856687,0.22568151326674335,0.2539559922875194,0.7473704,0.3640648941720766,0.3030702159528603,0.99412256,0.3828671099974269,0.2920594521449166,1.0060375,0.6265554628099853,0.236192727582337,1.2467371
