kappa_scores_mean,maes_mean,train_loss_tr,validation_loss_tr,kappa_tr,mae_tr,train_loss_cc,validation_loss_cc,kappa_cc,mae_cc,train_loss_lr,validation_loss_lr,kappa_lr,mae_lr,train_loss_gra,validation_loss_gra,kappa_gra,mae_gra
0.0027143062550444297,4.4662113,4.74563533592549,4.587733095813402,0.0025933016827422994,4.657918,4.293847826739677,4.151427263924943,0.0023211004478376207,4.3339653,4.588632928683282,3.4902892577728335,0.0021601102521819904,4.47037,7.687935943895911,5.1061721149036075,0.003782712637415808,4.402592
0.009045117123240215,3.4402578,3.0743140453922564,2.947526228717739,0.008687332289246452,3.6266425,2.773064929891814,2.672664952043789,0.008121714099045718,3.351405,3.0877179944991076,2.2014431587723458,0.007257847609171919,3.4252372,5.227413036201226,3.1993200943005005,0.01211357449549677,3.3577468
0.020102783833981896,2.625493,1.9621456201399803,1.8662699972849341,0.023769097970709363,2.8104973,1.7444150520944246,1.7044531870431008,0.016222650307769704,2.5834033,2.0048437080126926,1.3482356281768948,0.01953446784301749,2.585729,3.4423540829464496,1.9459947342707342,0.02088491921443103,2.5223422
0.022551394512617368,1.9497536,1.2887729511259751,1.1273623926924474,0.02564336614128848,2.134126,1.0943777395038086,1.0498195143481086,0.01577032965898917,1.9218482,1.2568205979138245,0.7691029967326792,0.019921383200296128,1.8868319,2.244885778944466,1.1121650101666123,0.028870499049895693,1.8562087
0.027795646835721,1.4419584,0.8588026616340795,0.6605799478751911,0.03195622330476944,1.5544101,0.6898345155582811,0.6584126833061202,0.015807178746586548,1.5042988,0.7525668684521455,0.43445279508196993,0.030636559519368056,1.3690318,1.4190783661126756,0.6194423263515763,0.03278262577215996,1.3400929
0.04156630397680172,1.1424682,0.661797581121214,0.4254164702523513,0.058022320871754185,1.1661218,0.5096033934813062,0.4966822707523537,0.020329946439844537,1.2982452,0.477211917836269,0.31152440060991976,0.04118039023461517,1.0613998,0.9482297763589276,0.4507064876689605,0.04673255836099299,1.0441061
0.06870231102169855,1.0572586,0.6056477467872333,0.3239043315056378,0.09832479002710626,0.96166867,0.4584566604947193,0.4159126105051983,0.03650771971409228,1.1943296,0.36791177797271596,0.2570975939967259,0.06075761434621674,1.0016118,0.7431755878832979,0.40419304673066114,0.07921911999937892,1.0714245
0.03232180942318147,1.0431423,0.5908516861704167,0.2917077944368756,0.06197237305578118,0.8729681,0.45045136698685617,0.40218771398221653,0.008163906348577887,1.1653866,0.3383237275977157,0.26171017790852097,0.03338039739562282,1.0543363,0.6881288227585257,0.41784906325658494,0.025770560892743988,1.0798782
0.021220198648764427,1.0445906,0.5850420327952179,0.29547971249613436,0.028881937425773718,0.8729918,0.444959216492446,0.40272773261891703,0.004438691914619763,1.1705862,0.332158488416587,0.25792365242518484,0.03368462594279387,1.0535886,0.6718161768015601,0.4256577370269152,0.01787553931187036,1.0811956
0.043322770049354475,1.0364012,0.5826357053419683,0.28764455797477395,0.06357508355934804,0.87450033,0.4412156678010629,0.3793504561976454,0.037653800432825624,1.1300833,0.32760846598284477,0.2530192296491407,0.02503747893800834,1.0538439,0.6637067859864788,0.4340531720793808,0.047024717267235894,1.0871773
0.03223144286890567,1.0291125,0.577919556305672,0.28080641192688083,0.0420699331120189,0.843247,0.43768231700166443,0.37766441301983744,0.022938506296893313,1.1232969,0.32133225860140513,0.2585673883087081,0.024497930851124505,1.0692337,0.6558916806680295,0.43433925772323795,0.03941940121558596,1.0806723
0.06009424642700956,1.0119476,0.5702716967008612,0.2552752008693427,0.07507629957799866,0.7805407,0.42883958119220633,0.35298380445336286,0.048950704684147195,1.0641619,0.31623615415760353,0.25986124943619987,0.0585392650106179,1.0712969,0.6446887295369544,0.46970063196644535,0.05781071643527447,1.131791
0.17099420934471452,0.972736,0.559563285490676,0.26153716577560987,0.08707558580001529,0.821862,0.40881428040858153,0.3382773502805476,0.1748957311212681,1.05358,0.30172799307046566,0.2282660188557136,0.20102172453300393,0.9993079,0.5903036874558744,0.37949318849263386,0.22098379592457074,1.016194
0.19262480089447107,0.985069,0.554666275399787,0.28073692253939675,0.10873250230970721,0.8866691,0.4000753345140252,0.3323712411610746,0.21387378218515263,1.049128,0.29009722136134863,0.21667678799119813,0.24806362125574288,0.966325,0.5416894666461567,0.3939366079924702,0.19982929782728154,1.0381536
0.21708862005882115,0.9369999,0.5469461824287797,0.21713643011131623,0.08793982588585714,0.7716539,0.3929217527427029,0.3172859129237191,0.18867954364601303,1.0182911,0.2747442918685262,0.21198327715262438,0.2940447950992361,0.94592327,0.5051565417040633,0.37196076088967994,0.29769031560417836,1.0121316
0.21095055642287402,0.9498323,0.5398171739446528,0.21400419095761408,0.08193531583704838,0.76351994,0.3874027093172091,0.3067458398559213,0.16485610957248964,0.9904372,0.2657421082765855,0.21857906537264415,0.28407238516722155,0.95759785,0.47698975947533045,0.4368737673919804,0.3129384151147365,1.0877742
0.24468301757155617,0.95454174,0.5300709789575122,0.23744920956860288,0.12271186440677961,0.8264958,0.3782537052152528,0.2967305108943383,0.21162461463354976,0.9928522,0.25039860854049634,0.20731502954847628,0.29839327857822806,0.93477315,0.44444959643310344,0.4195253211817961,0.34600231266766723,1.0640457
0.29881004025053803,0.9050931,0.5161511876543725,0.20974823115591057,0.24052582151318547,0.77045995,0.3704341603836854,0.2881393462064904,0.21104667271227306,0.9761047,0.24051568665491566,0.19818996388293644,0.3579422624058647,0.898863,0.4181101415445652,0.3577252833401053,0.3857254043708289,0.97494453
