kappa_scores_mean,maes_mean,train_loss_tr,validation_loss_tr,kappa_tr,mae_tr,train_loss_cc,validation_loss_cc,kappa_cc,mae_cc,train_loss_lr,validation_loss_lr,kappa_lr,mae_lr,train_loss_gra,validation_loss_gra,kappa_gra,mae_gra
0.0,1.724179,1.4732541014492568,0.7401035334616206,0.0,1.9183257,1.2663377486961132,0.7704291693669678,0.0,1.8640318,1.369074262209065,0.5218052264790553,0.0,1.4979126,2.031463634479596,0.5822171728905778,0.0,1.6164459
0.0,1.1227617,0.6255255135167027,0.3406032707736829,0.0,1.1481998,0.5124695981413154,0.41501579092564017,0.0,1.3240664,0.5208615244763574,0.28026518746015633,0.0,0.9795457,0.7549882092794065,0.2802123732660573,0.0,1.0392351
-0.00011720329996139922,1.0890121,0.5036534728261794,0.2884041575095349,0.0,1.0041901,0.39220078509665945,0.3417176637881418,0.00017236340313697696,1.1923835,0.38188081851961136,0.27358563153378657,-0.0006411766029825738,1.0835521,0.5114579716894456,0.27713434513035795,0.0,1.075923
0.025230075864922485,1.0124003,0.47804240569762546,0.2319569454036472,0.006466426324426289,0.8236936,0.35281428010968874,0.28966891041735693,0.05791795185394666,1.0485833,0.34881625390534826,0.2769927588294839,0.02327895148551551,1.0912528,0.4618016959322582,0.3010352153313696,0.013256973795801485,1.0860714
0.13983903271350548,0.9979614,0.45899961852704224,0.2600204693611212,0.044625842926231174,0.9267527,0.33253804563875683,0.2845966842466849,0.1241477547688864,1.0386293,0.32275496578071766,0.24585082771644898,0.2254455187240202,1.0006456,0.43720000419918276,0.2644494582628624,0.16513701443488416,1.0258179
0.10864792890036198,1.0109416,0.4366159638254623,0.17360017592433322,0.09661975768312892,0.8305973,0.32338497420178514,0.27628247883118806,0.02192826631686806,1.0480942,0.2902333763169596,0.24777889339589604,0.21633068163788094,1.0204152,0.39572664741312213,0.32051114080424636,0.09971300996357002,1.1446601
0.216608209281997,0.96348345,0.33891913294792175,0.20778817276817743,0.10676627464940713,0.8565667,0.2772198411547978,0.26874019141586963,0.062236599038202556,1.0184021,0.27297989743348094,0.21636433537858665,0.3518052828067555,0.9313553,0.3583038684121681,0.2847676672777609,0.34562468063362284,1.0476097
0.2644376758754957,0.92622316,0.2925982904471283,0.18020692426061852,0.185917875263361,0.81317335,0.2527203131810582,0.2575665037834268,0.07642907176292035,1.0015303,0.25545701484304795,0.20092913870730056,0.39852915796586164,0.89507306,0.3235245214597672,0.2644308999419767,0.39687459850983975,0.9951157
0.2868349926482544,0.96569777,0.27630515329389144,0.1692091092290005,0.21611842758791555,0.7836204,0.2426595344178316,0.24834754614403257,0.24865047306171828,0.99273324,0.24258069004106192,0.23624407357800764,0.36203888827299013,0.963365,0.3045002361990598,0.33780503373224996,0.32053218167039377,1.1230724
0.3194651680326677,0.9338633,0.2552498925427883,0.1491862833384276,0.22296095521651893,0.7446737,0.23068732209738155,0.24839722467282863,0.30237423070479763,1.001795,0.22563287566226914,0.2121309734961867,0.4180386751230658,0.9061807,0.288070545462355,0.316392940950406,0.3344868110862885,1.0828036
0.27669372337451414,1.0074505,0.24437971020825464,0.19063362697369685,0.19945642744047276,0.81322104,0.22354333046311972,0.2656138469241039,0.2769093254122318,1.0250465,0.2123417385313711,0.280919971417653,0.34144070578543795,1.0310372,0.2726451257941882,0.35932410612848836,0.2889684348599141,1.1604971
0.3186385117828653,0.9774126,0.23096094124053906,0.19189806913102284,0.26158641772319924,0.8043245,0.2144826125663395,0.2531825572452703,0.303035839799059,0.9851044,0.20000513100689415,0.25201303591644336,0.40617921013579994,0.96805537,0.254566973236802,0.3607694861405388,0.30375257947340306,1.1521659
0.35416709690081116,0.9357842,0.22652644689816911,0.15157989250275364,0.3299258377775738,0.7381517,0.2103466609325849,0.24286265945687419,0.31484875572043103,0.97427267,0.1864527109873822,0.24376965759720015,0.4171953832469878,0.95197767,0.24240137387481184,0.31476087445769974,0.35469841085825193,1.078735
