kappa_scores_mean,maes_mean,train_loss_tr,validation_loss_tr,kappa_tr,mae_tr,train_loss_cc,validation_loss_cc,kappa_cc,mae_cc,train_loss_lr,validation_loss_lr,kappa_lr,mae_lr,train_loss_gra,validation_loss_gra,kappa_gra,mae_gra
0.0,1.734887,1.9036897780462114,0.9409780813139211,0.0,1.9418834,1.5975678773806694,0.9513735539914411,0.0,1.8512449,1.7784553687943094,0.6634797003376502,0.0,1.5195242,2.6038648262470994,0.7310027007728553,0.0,1.6268955
0.004241974892831513,1.1229577,0.7908529960419667,0.43793084725652776,0.0021121089325262243,1.1932456,0.6305898566568444,0.48247259784349183,0.014345196717711173,1.2867314,0.6528041169156606,0.3494431859183916,0.0002349554060779857,0.97283906,0.9521695447040471,0.3401536479769626,0.0002756385150106677,1.0390147
0.02114545119653144,1.0491529,0.6258752267643019,0.32496383978922133,0.007234233338921925,0.9364188,0.4359966751461443,0.3785769972724737,0.06816456071574972,1.1147193,0.47533206990725163,0.32050358605428,0.003441582369202445,1.0657295,0.6359985707813145,0.3367584525644625,0.005741428362251666,1.079744
0.03992243316261071,1.0046616,0.5852594504680915,0.26404284814972984,0.0025669883989440923,0.8081315,0.40145167649467633,0.34734789940031835,0.0695876775813723,1.0276667,0.4278621668595963,0.316236240539721,0.08421412334317935,1.0581813,0.5720734108838913,0.38646414411141966,0.003320943326947101,1.1246669
0.09430459966497184,0.96719354,0.4719660909610405,0.2385717511670428,0.011628377303569581,0.821244,0.3501649827232963,0.3341058277430093,0.09804936650786034,1.0098313,0.3965505403182705,0.28853633888817426,0.1890989736641977,1.0014721,0.5512673193848876,0.32597883396424965,0.07844168118425976,1.0362267
0.16809185136680702,0.9758432,0.3812153580731165,0.23709521855459395,0.08435096693670652,0.8454036,0.30148498425172593,0.3351055559058049,0.0799053760877465,1.0650597,0.36373789177103005,0.2667103342006568,0.29098873826891836,0.95816106,0.5038172337957323,0.32394081416582726,0.21712232417385668,1.0347483
0.2524656997942758,0.91338205,0.342989395688942,0.21170861626682785,0.19451694233551553,0.77063906,0.27862647786490397,0.29783243526002623,0.12283287409246413,0.99074095,0.3370275923625404,0.23657511243287357,0.35393397219670186,0.88563836,0.45098786860636003,0.31663869288969215,0.3385790105524218,1.0065097
0.31941787470197003,0.88146055,0.3182778754256738,0.18262077261685586,0.2428254290778159,0.77666616,0.26465449827446424,0.26991095402375814,0.3431914581004851,0.9334582,0.3226091478154861,0.24172953471919137,0.3876816598800321,0.892378,0.4117639002681335,0.26080137599920644,0.30397295174954686,0.92333984
0.31358676415304965,0.94965756,0.30137019382135466,0.19997043476333534,0.2595614060061443,0.7574013,0.25297298510321986,0.2745689098553157,0.33185438548931223,0.94736576,0.30156131701973343,0.2895325322688952,0.3516122638415837,0.9773863,0.383496493498396,0.4055938969466949,0.3113190012751582,1.116477
0.3662488791958341,0.9058181,0.2880246127251209,0.18165845881455683,0.30610391398552295,0.72661304,0.2473690958265586,0.2691942063703231,0.3786784889989505,0.9399485,0.28376513717793045,0.25943728336323374,0.4039109855726303,0.9204245,0.3570717058450674,0.3481367049257927,0.37630212822623266,1.0362862
0.350384709103302,0.9112171,0.27598903739747227,0.20074034711192817,0.24902700200299166,0.76264805,0.23795820427348788,0.2746797396005958,0.3626275657588308,0.93472415,0.26684309131108785,0.2652928986376083,0.4328343513911076,0.9144528,0.3373223898883644,0.3416777570985847,0.3570499172602779,1.0330434
0.4118817442870897,0.8727653,0.2661951524219645,0.166900254277232,0.35089415230096765,0.7114725,0.23099911365651699,0.24329125049027273,0.4238974718669054,0.89110893,0.252308649312017,0.24992694746966937,0.49380895440747685,0.88317597,0.31460833336956845,0.34082985446203945,0.3789263985730086,1.0053039
0.42094654087909233,0.8629265,0.2619892286563956,0.17751464046117746,0.3520136377178905,0.7243959,0.22840686568192073,0.2610483680535214,0.3888913213786662,0.917539,0.23495800589125554,0.24888422650434905,0.49162672723542444,0.87633395,0.29784345753628316,0.2884293546099399,0.45125447718438805,0.93343705
0.43070118788032014,0.88086814,0.250572757795591,0.18640514501730396,0.37336240842356583,0.7249521,0.21863325243568998,0.24066996140009494,0.43749647495211996,0.8679648,0.21815052864179077,0.27559731636279244,0.48914952603248707,0.9161037,0.27625224184506136,0.34880681609589387,0.4227963421131078,1.0144517
0.4110485997476694,0.9035775,0.24208651618132773,0.19112132825786068,0.3950065988988184,0.76154536,0.21567605269764792,0.2947782112976398,0.37223502425802,0.9769062,0.21025345728131284,0.24807917342491861,0.4794390533956312,0.87599844,0.2663100696396653,0.3365255098498922,0.3975137224382078,0.99986005
0.3926644111869358,0.94653404,0.23262459342721425,0.20995028057187196,0.3703811946144374,0.79707247,0.21025446651081753,0.2974105307199273,0.4043335626115484,0.97386837,0.19724478868743203,0.2733747958982786,0.458594593076769,0.91245013,0.25211305833653874,0.4089708678227783,0.3373482944449884,1.1027452
0.39444743193879767,0.95392,0.23070418410152715,0.20197712900998738,0.3902137693416322,0.75533676,0.20454153031638259,0.24973504566353835,0.45661415599721056,0.8819593,0.18774029057016905,0.31243252132109145,0.4177025439651735,0.9677873,0.23708534928120517,0.4801508260093942,0.3132592584511744,1.2105964
0.45699070631582195,0.89048576,0.22631703355458369,0.17174571333188068,0.4205173407685865,0.7453849,0.1986341828901503,0.24799853171700342,0.5116243667768664,0.8809585,0.17738925840804676,0.2884095864041877,0.4754100705481522,0.9199347,0.22578347501980414,0.3538515452378412,0.4204110471696827,1.015665
