train_loss,kappa_scores_mean,maes_mean,validation_loss_tr,kappa_tr,mae_tr,validation_loss_cc,kappa_cc,mae_cc,validation_loss_lr,kappa_lr,mae_lr,validation_loss_gra,kappa_gra,mae_gra
"[0.20496466639605315, 0.20947130607794526, 0.1704102240405049, 0.21321003000607094]",0.3877994625679586,0.97904897,0.23122244477771794,0.38563072940208987,0.8039062,0.26338925654492346,0.41189152277707475,0.91876984,0.30345085268249855,0.4223854779307943,1.0042976,0.41044059644003966,0.33129012016187565,1.1892225
"[0.1986628118920003, 0.204434976868802, 0.1625098754272927, 0.20292837068532532]",0.4123377455269154,0.9237745,0.20960962144338333,0.3793957439908303,0.76396585,0.24961294237963644,0.41070732071280736,0.89610225,0.271716368738135,0.461775821782773,0.95410824,0.35379237814479997,0.3974720956212511,1.0809215
"[0.1964336613703825, 0.2000193975049524, 0.1526982009704754, 0.19153718590157243]",0.4185975857139077,0.93431073,0.20815413778823738,0.404511616400153,0.77757514,0.2698558165148825,0.4139168225357973,0.9442022,0.2650872756976399,0.4789306987223011,0.93257374,0.35257000958806245,0.3770312051973794,1.082892
"[0.1877949497597047, 0.19263797968066323, 0.14512818768597802, 0.18169265793484227]",0.43606775618635363,0.93033624,0.22498432765498783,0.4332118488592067,0.80305713,0.2822361302282505,0.4449630273298266,0.94497955,0.274928586585619,0.46748155219115484,0.94733715,0.32291531356237935,0.3986145963652262,1.025971
"[0.17899215375484182, 0.18731815592086598, 0.1403648835538599, 0.17472899294311856]",0.3424249629125887,1.0552106,0.25085561368104264,0.3477241054014125,0.86023086,0.29866136692968276,0.36004303729539955,0.99330866,0.33650035813842294,0.3852130560025048,1.0683438,0.47437550823004837,0.27671965295103795,1.298959
"[0.17618193757511552, 0.18267117321197346, 0.1332686624874855, 0.16337267221960872]",0.3968884488529143,0.981825,0.24806775744898216,0.360958094958177,0.8471823,0.28901253309977526,0.41334045852966617,0.95942146,0.28332809073555865,0.4613757719708994,0.9687247,0.391938396393753,0.35187946995291464,1.1519716
"[0.1707354236101622, 0.17643681157535124, 0.1278929243126407, 0.15652371154772984]",0.41381860805847437,0.9452809,0.22048737749232467,0.39167009221888505,0.79838604,0.25794546249493866,0.4429706286584201,0.90441424,0.27110285369826137,0.4701399323536386,0.9439666,0.3860829691436452,0.350493779002954,1.1343569
"[0.1644956872345841, 0.1718309815160238, 0.1215320888396992, 0.1499087168354214]",0.3940778268332704,0.97246695,0.23473127731869112,0.3872175773743377,0.8063025,0.28647005194855374,0.41464015902790385,0.9558901,0.298575875611196,0.4316659983858181,0.99509084,0.3861721995624502,0.3427875725450221,1.1325842
"[0.16098501310092822, 0.1673923359633996, 0.11715719280798902, 0.14240225290238195]",0.3784691402169322,0.99929094,0.2472226753322821,0.3817967534779597,0.8239,0.27731398949082037,0.4063876326755449,0.93415517,0.29563404270695065,0.4375020324393528,0.9949807,0.4437405689926105,0.2881901422748714,1.2441278
"[0.15366114617543694, 0.16335090605531125, 0.11199197146646367, 0.14009475607089208]",0.3871130755551153,1.0089211,0.22549420282819405,0.3980204463201219,0.79882216,0.29423148704348095,0.4031573996742548,0.9792223,0.3017131635068581,0.43616982844217,1.0060515,0.4418818045755283,0.31110462778391434,1.2515885
