train_loss,kappa_scores_mean,maes_mean,validation_loss_tr,kappa_tr,mae_tr,validation_loss_cc,kappa_cc,mae_cc,validation_loss_lr,kappa_lr,mae_lr,validation_loss_gra,kappa_gra,mae_gra
"[2.154834975103845, 2.145732474899289, 2.4204677330031124, 3.5967247349024727]",0.003759472974455197,1.8613288,1.4973566581235052,0.0037730489009848434,1.8843367,1.2510806296160488,0.005916476634853396,1.7276461,1.1960455928447733,0.006077201927893294,1.6974901,1.6047197970989278,-0.0007288355659107459,2.1358426
"[1.2221435383423729, 1.0818894140142727, 1.0132965334558848, 1.4444878698405075]",0.08676782639893849,1.3269993,1.0897471169845725,0.22786708812710432,1.3660805,0.9396539184818813,0.009758514348086944,1.3781552,0.6984559085296602,0.11875205584443149,1.1606019,0.897438249383078,-0.009306352723868816,1.4031595
"[0.7800787443674598, 0.7551987235198513, 0.7032287416756166, 0.9971347939010705]",0.2253161915862368,1.1166799,0.6364839653962979,0.48575103028761524,0.9877841,0.7385626240051802,0.26133526342637103,1.1677135,0.5888615774822072,0.14226710523172004,1.1179937,0.7257036579070558,0.011911367399240924,1.1932285
"[0.6121947839343875, 0.6333374691690786, 0.6304247021528369, 0.8561260846022393]",0.29611578786773957,1.1008481,0.5730486431422598,0.60796175237921,0.9424657,0.6791932704232013,0.38787071720787814,1.1277552,0.5639062687823291,0.15311378769101214,1.1368141,0.6755119415342429,0.035516894192858084,1.1963573
"[0.5685118732371129, 0.6079348165575932, 0.6211011979085295, 0.7071226662692296]",0.34225009604938184,1.0965558,0.5490559812334181,0.6153724005367844,0.9475947,0.6636130779765657,0.36934007557777915,1.1360465,0.550293757935927,0.2655959111240106,1.1258763,0.6191323219779219,0.11869199695895327,1.1767058
"[0.5313126347063867, 0.5770930240467549, 0.5799968082125315, 0.6502295593505215]",0.4186168819795021,1.0865602,0.5915087453130139,0.6218523310345468,1.0260457,0.6345417204707525,0.42231218641442814,1.1250978,0.4794621558184509,0.38039890252707587,1.0650666,0.5620586656160043,0.2499041079419576,1.1300311
"[0.5043393966164362, 0.5535686159085751, 0.5270661307236217, 0.5957546218102481]",0.44455078489365074,1.0609113,0.5642473563218445,0.6444044047588391,0.99175775,0.6242460101976329,0.46334172733307266,1.1127203,0.43958132250611165,0.42485875169939225,1.0223843,0.5623427005063742,0.24559825578329908,1.1167831
"[0.4678239018136265, 0.5366943128104923, 0.4866577149078252, 0.5571980783379551]",0.48174569144069546,0.9721917,0.4493265739953071,0.6745279255904529,0.84732544,0.5763691367095869,0.4892029302166745,1.0444582,0.4111210188327208,0.441576659245442,0.96808636,0.4808966323907999,0.3216752507102122,1.0288968
"[0.446142976190607, 0.5138108612433891, 0.45589406666190063, 0.522129671676021]",0.5240240125408402,0.9725073,0.46147990508240067,0.6732332033799848,0.8637679,0.6314097083070054,0.4769812470797833,1.0973777,0.37012363662170894,0.5178853197111442,0.94440347,0.44587125720418225,0.4279962799924485,0.9844801
"[0.4286386604108904, 0.5049408294626725, 0.4348089160207753, 0.49759024160036974]",0.4607620401705446,1.064707,0.4721213990340296,0.6988165289525747,0.89406955,0.6824881040825191,0.4567433487730834,1.1580929,0.43540703256572283,0.4283728117718345,1.0212626,0.6238510958714211,0.2591154711846857,1.185403
"[0.4029772641895239, 0.4820415455783446, 0.4120117403588779, 0.4786125033067188]",0.5407609316534365,0.9952495,0.4283521628264679,0.7201266328060312,0.86914456,0.6378898191638301,0.5054257718130617,1.1069291,0.37743109315811335,0.5209505143705246,0.9573304,0.5041691678753418,0.4165408076241286,1.0475941
"[0.38966725510193256, 0.4644144769519943, 0.38612847874797684, 0.45164953063411806]",0.5258122828417324,1.0214515,0.47812326682798595,0.6809256694372827,0.92954534,0.5886857272929178,0.5255191621592641,1.06735,0.4402938742231942,0.5006503987210996,1.010773,0.5357852011023673,0.3961539010492833,1.0781378
"[0.3666856105539545, 0.43975621877555293, 0.3686593056885475, 0.43109944338049216]",0.5002627835567911,1.0677396,0.5337062841945746,0.6700509992332048,0.96756417,0.6499013680973453,0.4506748805022506,1.163984,0.4558969089739108,0.48692116363829363,1.0306592,0.5582830973936515,0.39340409085341543,1.1087509
"[0.35340910040856455, 0.42493517033921663, 0.35884414606247805, 0.4206487818068196]",0.5444873659567586,1.0071274,0.5093469912742715,0.677060064865853,0.96222055,0.6438778115824556,0.47158741119629255,1.1434569,0.34413337235447666,0.5833952627330362,0.9092456,0.47529529038742424,0.4459067250318528,1.0135864
