kappa_scores_mean,maes_mean,train_loss_tr,validation_loss_tr,kappa_tr,mae_tr,train_loss_cc,validation_loss_cc,kappa_cc,mae_cc,train_loss_lr,validation_loss_lr,kappa_lr,mae_lr,train_loss_gra,validation_loss_gra,kappa_gra,mae_gra
0.0,1.7287852,1.876861864342951,0.9309924129248283,0.0,1.9293749,1.611752358633598,0.9656563035823863,0.0,1.865701,1.744540430696454,0.6497563274950174,0.0,1.5036056,2.5992495931272797,0.7215307675614236,0.0,1.6164595
0.0,1.1269244,0.7836025455550142,0.42230282982149336,0.0,1.1624973,0.6345626346748741,0.5121105266585599,0.0,1.3286774,0.6473864393702862,0.34158537609707923,0.0,0.97749627,0.9468623964969983,0.3384792448107714,0.0,1.0390267
0.0001536318834103323,1.0709465,0.6285992686610605,0.3369487476546223,0.0,0.9682194,0.48218248625300614,0.40125672447514915,0.001255704136623903,1.1654565,0.46937019910131184,0.32317747572698063,-0.0006411766029825738,1.0714024,0.6341938279712058,0.3366161878637495,0.0,1.0787072
0.06716633826261126,1.0075489,0.6001980715148283,0.28780198411749114,0.03442256372792796,0.8483159,0.44266166378813815,0.3533134310281283,0.10343327388749246,1.0706631,0.42793338119405416,0.32000956087302374,0.07259327758465939,1.0680702,0.5723862148590161,0.33994340272191514,0.05821623785036523,1.0431467
0.20424648665650502,0.96909887,0.5737430317785214,0.2851999971882642,0.08281418006544738,0.87899965,0.41021685227326865,0.34684074076111304,0.20013459812026946,1.065364,0.3973991884299228,0.27482971858928934,0.27902945547523794,0.96526986,0.5361598319215597,0.28377378744685583,0.2550077129650653,0.9667621
0.0764834216263931,1.0018253,0.5663699698074741,0.20916356132459715,0.007470669910049299,0.7757054,0.4059579354970003,0.3273313205691119,0.04601341965555594,1.0027289,0.36929447624159506,0.3096964824434025,0.172439735025828,1.0296782,0.48421859300013853,0.4245800909389194,0.08000986191413917,1.1991886
0.18732137895596654,0.977844,0.5472143693896547,0.24274319113534285,0.07363287464097956,0.83901435,0.39394929947247814,0.3255747684498741,0.07899079971894818,1.0200341,0.33122197847220486,0.2707406887799054,0.31137989388127896,0.9490702,0.4298706322208754,0.3741377617680095,0.28528194758265946,1.1032574
0.2332980645682397,0.93363404,0.42798210394997815,0.23521201691816215,0.10344822013533017,0.8259229,0.3413961881254811,0.31721722199333435,0.07538334338809605,1.0058253,0.309924045776973,0.23947069122886264,0.3751166122833469,0.89460814,0.4040383247082422,0.32539983600208444,0.3792440824661857,1.0081795
0.2819370481788255,0.9713311,0.34809385148373423,0.22517700692994325,0.22241034200662724,0.79640126,0.30396897616204904,0.2998184600042298,0.21847885243631082,0.981035,0.2882393868792492,0.29652335326318846,0.3648458148580779,0.9750241,0.37229964945092603,0.4168472929717467,0.322013183414286,1.1328639
0.38010912745943504,0.8889377,0.31444660949568426,0.18902438382179207,0.3002777155502204,0.73948723,0.2844286267822569,0.2836689922748547,0.34532795487544,0.95986354,0.2604969732906433,0.23729455674937272,0.44322501233848477,0.8874951,0.34484704934313837,0.30468470765498407,0.43160582707359496,0.9689049
0.3084017076726343,0.96735394,0.29681792164112847,0.22147924831523466,0.2619516049487467,0.7847379,0.2712731502113153,0.32095611472390073,0.2874218712606078,1.0182856,0.24702471769346906,0.3070228223395483,0.3659407381750557,0.9757768,0.32457922720837606,0.3954780947203101,0.31829261630612693,1.0906152
0.35578831582036885,0.9164805,0.2776494361242259,0.19131397245865195,0.31011347010036894,0.7521615,0.26132149758325157,0.2907047433768044,0.32729372221043396,0.96567255,0.229429764725946,0.26304931390550673,0.42922007422825215,0.9079856,0.3004545745942837,0.3649339065903897,0.35652599674242036,1.0401022
0.3770438470304691,0.89242274,0.27051593985022027,0.17483228674390683,0.31907462801818676,0.73528385,0.25135036786953485,0.27795460866451016,0.34876285420299324,0.950201,0.21436394558393063,0.2531812343027576,0.44551836747598406,0.8952841,0.284236156521334,0.32998061649582267,0.3948195384247124,0.9889218
0.3619799074297078,0.91292006,0.25616950955177636,0.20972395116300455,0.2865501763254855,0.7780836,0.24618500136741134,0.2781892454399078,0.33344475236638416,0.9353924,0.20083341359681645,0.282649244876088,0.41989099905680305,0.9375024,0.2647316151869736,0.34189398280709626,0.40803370197015854,1.0007019
0.40717848000498946,0.9062278,0.24383354163285512,0.20271572777090824,0.4193379626296083,0.76453453,0.23870499932654723,0.29338882681593276,0.32698392734713033,0.95785815,0.19103872839485303,0.27086620814076867,0.4685756937250961,0.9029933,0.24922519707837776,0.338039512430456,0.4138163363181231,0.99952537
