train_loss,kappa_scores_mean,maes_mean,validation_loss_tr,kappa_tr,mae_tr,validation_loss_cc,kappa_cc,mae_cc,validation_loss_lr,kappa_lr,mae_lr,validation_loss_gra,kappa_gra,mae_gra
"[0.8140999218703456, 1.2847733748007992, 1.2089657527012903, 1.3389500967058978]",0.1586128934703765,1.3911517,3.0205584785767963,0.0979002433943067,1.3149433,3.0617274343967438,0.17484714583789962,1.4941064,2.536657663328307,0.17334539904195845,1.3511145,2.67314341877188,0.1883587856073412,1.4044429
"[0.550200828132245, 0.6151816824176273, 0.49790547555058057, 0.5270051274224709]",0.31276857687163717,1.277135,2.6296842225960324,0.3134031769322059,1.1688253,2.918220409325191,0.22671924710228153,1.4427887,2.1235689967870712,0.34558133053961637,1.2197948,2.2586589051144466,0.3653705529124449,1.2771312
"[0.45983370275445323, 0.4812859586068516, 0.36363277153768503, 0.3702728359303514]",0.6243066480713089,0.9486654,2.025595299899578,0.5605510088827297,0.9230617,1.8096060071672713,0.5703674208352192,1.056845,1.2161564113838332,0.6560861319758806,0.9233446,1.166968239205224,0.7102220305914062,0.89141047
"[0.3608089907939642, 0.3575287951472027, 0.23588428456499114, 0.23161656807477032]",0.604134887381639,0.95392007,2.2481783820050105,0.5473814184629412,0.9714618,1.8528542550546783,0.5201244043132357,1.0529014,1.247958354651928,0.6591122630037572,0.92118704,1.1860021161181586,0.6899214637466222,0.87013024
"[0.3613302835105547, 0.3311217610515613, 0.20700492447272675, 0.20243743354139107]",0.6524511603762593,0.8981986,1.9782746067004544,0.5912386461190784,0.9022005,1.8378805230770792,0.5843087820563388,0.97693515,1.2348358945122786,0.7017633992478431,0.8842176,1.1508015633693762,0.7324938140817769,0.8294411
"[0.3102104291523415, 0.2793035331624942, 0.1582136450874838, 0.15043636967677398]",0.6750573225769871,0.88185966,2.0187568238803317,0.6078324761051342,0.9156723,1.7575844068612372,0.6244634336073995,0.94835,1.1708702423742838,0.7204179120224671,0.8538975,1.0913036981863635,0.7475154685729475,0.80951893
"[0.3149829270226545, 0.27746641296445507, 0.15832967151343172, 0.15059617267351577]",0.6956266173816752,0.8780465,1.7763995294060027,0.6394056107719979,0.86377,1.8246633165649004,0.6504265192268022,0.9514527,1.2492036606584276,0.7323693949404515,0.8738095,1.1591757706233434,0.7603049445874491,0.8231536
"[0.27719419894108926, 0.24172395293198812, 0.1293084592573711, 0.11914216520142604]",0.7071763049466528,0.86844295,1.87770708703569,0.6534250638720451,0.88372713,1.790536945419652,0.6492262956499282,0.9317217,1.221637487411499,0.7470951635587642,0.85095465,1.1205971629491873,0.7789586967058737,0.8073685
"[0.28937203317493854, 0.24936325782197502, 0.13585105756694665, 0.125145524671515]",0.7520924051573101,0.7808307,1.7228578706937177,0.677984080223874,0.83629,1.4566674046218395,0.7055798182404676,0.82819855,0.9577961276684489,0.7954702444753285,0.7573879,0.846577024353402,0.8293354776895703,0.70144635
"[0.2577074039243976, 0.21812809393563068, 0.11230765487947832, 0.10128313255664266]",0.712826850227866,0.871212,1.7830900831946306,0.6729274307390112,0.8590521,1.8304266269717897,0.6604368509606482,0.9371864,1.251996428838798,0.7422686064315828,0.8645155,1.1550406169678484,0.7756745127802218,0.8240942
"[0.27135091523583876, 0.22405335274041513, 0.1181381289399346, 0.10526750360925992]",0.7187978977270627,0.8674687,1.694936279207468,0.6992602964878336,0.83417547,1.9367602589939321,0.6629533437910002,0.95923305,1.232090256043843,0.7463985801606637,0.85633296,1.1478752658835478,0.7665793704687531,0.82013357
"[0.23937760341067701, 0.19709555836282466, 0.09910782376721583, 0.08738465066439385]",0.7233415451612152,0.8601136,1.7637206885431493,0.6817104796720664,0.85310036,1.8030722641519137,0.6774679835290278,0.9205146,1.2102536537817545,0.7542605682672014,0.8505545,1.1361890419253282,0.7799271491765646,0.816285
"[0.25424062921996404, 0.20736722338975208, 0.1093546997913531, 0.0965914466682964]",0.7052437421998294,0.8964348,1.8578216433525085,0.6572040289616978,0.89513373,1.9076182655990124,0.6580421059064928,0.9572178,1.2938135202441896,0.7367571956066981,0.8844612,1.2246080221874374,0.7689716383244292,0.8489264
"[0.22640864652596782, 0.18223235459204334, 0.08935444239180922, 0.07810141242368789]",0.7172177097516415,0.88519645,1.76588658030544,0.6826127931486978,0.8545154,1.9078920244106226,0.6654800358447797,0.9505998,1.2821908199361391,0.7458054512444998,0.8829719,1.218356300677572,0.7749725587685887,0.8526988
"[0.23801867797960594, 0.19331410984747885, 0.09824246824642674, 0.08571062690725988]",0.7123440332918048,0.89664406,1.8282476466681277,0.6718426876008039,0.8805827,1.918312824198178,0.6627738706736719,0.95531857,1.2851129408393587,0.7484075514579137,0.88423896,1.2521869662616933,0.76635202343483,0.86643606
"[0.21318531916298664, 0.16878430211733356, 0.0842484285071482, 0.0721768423853839]",0.7173319954453894,0.8892809,1.7712930350431375,0.6821648122847295,0.86059,1.9427201513733183,0.6611092363832447,0.9667373,1.2751574856894357,0.7474168701296724,0.8844958,1.1941876954266004,0.7786370629839114,0.8453006
"[0.22772953720620828, 0.179381492249973, 0.08913309921006687, 0.07768122849812925]",0.7083917251028067,0.90076876,1.86381326935121,0.6524811856152659,0.8946673,1.9965300953813963,0.652349046378172,0.9997712,1.250215089746884,0.7559693778539943,0.8796589,1.1487311896468912,0.7727672905637941,0.8289776
