kappa_scores_mean,maes_mean,train_loss_tr,validation_loss_tr,kappa_tr,mae_tr,train_loss_cc,validation_loss_cc,kappa_cc,mae_cc,train_loss_lr,validation_loss_lr,kappa_lr,mae_lr,train_loss_gra,validation_loss_gra,kappa_gra,mae_gra
0.0,1.858142,1.5766706386280762,0.9724740137819384,0.0,2.2645519,1.406799319271254,0.8117627644148029,0.0,1.9223661,1.6323928530563883,0.606384802906891,0.0,1.629651,1.9818604817853867,0.581286119763317,0.0,1.6159989
0.0,1.2125634,0.6091881968305053,0.4373245721306306,0.0,1.3727248,0.5096651203770338,0.42845634339285676,0.0,1.347386,0.5923172314916658,0.31706876956699975,0.0,1.0714157,0.7831567845797146,0.29869099972678015,0.0,1.058727
0.0,1.0416163,0.38098693675456463,0.2628786308517873,0.0,0.92092043,0.3306806372085904,0.3083876745296958,0.0,1.0956396,0.38934590321861867,0.2741182138359612,0.0,1.0568355,0.5194758491060225,0.28261222187938584,0.0,1.0930694
0.0349815168101818,1.0428705,0.3373769431910117,0.24299216824151126,0.0,0.8507797,0.3002142605870839,0.3027112475509852,0.00011305697703711814,1.079096,0.35102544827487137,0.26950488214284346,0.13981301026369009,1.0655143,0.47013850954002756,0.34029194012365704,0.0,1.1760921
0.11352770692234743,0.98904276,0.3337521977910464,0.2308208437565246,0.0,0.86196464,0.2951495481545239,0.28494240814219407,0.018326133812407996,1.0500497,0.31529027027191736,0.239352301951966,0.23720200417238735,0.9938325,0.4040058724466846,0.27290623862235275,0.19858268970459436,1.0503243
0.12579064301738757,0.9911841,0.32510289584371893,0.21100485448628828,-0.01142826579186651,0.86645275,0.2886189925735364,0.28590629182226673,0.004119727320286537,1.0445727,0.2820830838847626,0.2191549733036854,0.2960979890940366,0.9429265,0.3573096414130096,0.3102983741486659,0.21437312144709364,1.1107845
0.21823520506290023,0.93685365,0.31394385818995657,0.19862481121157036,0.07449408251947476,0.82182807,0.28237525145837666,0.24544691971090973,0.08777243334664553,0.9819368,0.25964027506959025,0.2130831986177163,0.3668991715151233,0.9238481,0.3274147230417655,0.26887315941638634,0.3437751328703573,1.0198016
0.276392103804608,0.91488904,0.3087442661303798,0.18181398644473384,0.18323782125341437,0.78559893,0.2762310869730281,0.24747259662450988,0.07832329147311867,0.9852402,0.23473454586321485,0.21031825197199003,0.43341362771313696,0.9044294,0.30696141538400074,0.25592400975566093,0.4105936747787621,0.98428744
0.3666137859517097,0.89107716,0.29873858149824495,0.14937058074878212,0.3029432007359726,0.7353273,0.27166288851534537,0.23002306073089768,0.32695473110037077,0.9633082,0.2162824166142845,0.20537396174310987,0.4619940902896619,0.8882619,0.29073839679890634,0.24927010679505562,0.3745631216808337,0.97741127
0.3319791088411297,0.92660636,0.29132747400847653,0.15789100807872627,0.28435790494148727,0.7537414,0.2647770718362098,0.2369588583544955,0.2635106978951929,0.9707637,0.1994650123694191,0.23513813181653048,0.39114424675549064,0.9534168,0.2725588229971843,0.2805621990740625,0.38890358577234796,1.0285037
0.35548380004441044,0.9246324,0.283264354730122,0.15073321494248396,0.23883439967137665,0.755296,0.2588422545169599,0.24854558826795692,0.2917884106898746,1.0067952,0.1864412025666811,0.22401969849737616,0.47586357946185776,0.9191589,0.25707638657942405,0.28109634515366266,0.4154488103545326,1.0172794
0.36144771307947987,0.9426451,0.27689650529418663,0.15836775635109573,0.2825544795843683,0.7632371,0.25569774009347146,0.22105595547644818,0.367200644025371,0.9393703,0.1727625052964387,0.24143893210614314,0.43616669729641655,0.94639885,0.24001148306005457,0.34388303092268646,0.3598690314117635,1.1215738
0.39025836880400716,0.92818916,0.269791180560681,0.15723753543825097,0.31845307987110616,0.770243,0.24987966003637893,0.22639268512934282,0.3746629602912348,0.9464529,0.16274303827871717,0.24309342383035545,0.4499440548779522,0.9534525,0.22728058311215887,0.2994588412222315,0.4179733801757355,1.0426084
0.3324015989550702,1.0169189,0.2679286632930536,0.17865572526155274,0.27998160013586215,0.81393963,0.24467803702957772,0.2379327619336342,0.33908317996943116,0.9770854,0.15942822828317582,0.2996041894610462,0.38984763703909997,1.0448527,0.2166162148387368,0.4062575652299683,0.32069397867588756,1.2317978
